Date,Precipitation,Temperature,Relative_humidity,Air_Pressure,PRW
1/9/1968,0.000005322960078,275.36115,62.68295,83246.25,4.0475225
1/10/1968,0.000005710518963,275.50763,61.261757,83229.22,4.4209666
1/11/1968,0.000000009984911564,274.94263,59.84056,83488.7,3.8598459
1/12/1968,0.000000319100053,275.4745,70.45427,83629.99,2.6759207
1/13/1968,0.000005472186331,273.61655,69.90811,82862.9,4.875879
1/14/1968,0.0004746759369,279.236,66.98695,83078.234,3.148407
1/15/1968,0.0000003318395443,280.68973,64.065796,83676.21,2.6505332
1/16/1968,0.00004103912579,277.98233,61.144638,83931.8,2.282394
1/17/1968,0.00000008908394733,275.8326,58.22348,83631.33,2.1758416
1/18/1968,0.0000000002494957019,270.23123,55.302322,83555.92,3.398103
1/19/1968,0.000005111221526,267.3079,52.381165,83772.28,4.048289
1/20/1968,0.0000005723935033,265.03632,70.71245,83729.2,2.5018718
1/21/1968,0.00001155671725,274.57034,83.62909,83408.97,2.2590275
1/22/1968,0.0000002011333606,263.1278,66.37197,83383.54,2.5640163
1/23/1968,0.000000001843075581,260.757,67.45513,83579.875,1.3877498
1/24/1968,0.00000003528137427,267.363,55.358566,83678.01,1.2647933
1/25/1968,0.00001670562233,276.47928,53.829338,83387.6,2.387614
1/26/1968,0.0000005346259968,271.8647,52.300114,83464.11,2.8632019
1/27/1968,0.0000002709378464,266.50983,50.770885,83923.19,1.889514
1/28/1968,0.00001396404514,273.79095,74.073074,84429.43,1.2916493
1/29/1968,0.0001653959043,277.80438,75.99459,84105.79,1.4340872
1/30/1968,0.00000001777495662,275.0564,77.91611,83824.24,1.4178755
1/31/1968,0.0000000003738665211,275.47958,79.837616,83702.42,1.2989241
2/1/1968,0.00000451784399,273.08893,81.75913,83673.18,1.4843191
2/2/1968,0.00000009762283071,266.9918,78.96876,83627.27,2.1061108
2/3/1968,0.00003240639126,274.8973,86.10148,83510.375,2.854551
2/4/1968,0.000009140433576,270.32037,78.73745,83827.47,3.0967839
2/5/1968,0.00000009669732037,265.5677,71.37343,83680.73,3.8495903
2/6/1968,0.00003941763862,273.01706,64.0094,83724.18,3.4669602
2/7/1968,0.000000003006433547,269.37524,56.645374,83435.49,1.5083476
2/8/1968,0.0003542037157,276.68082,83.50741,82682.766,3.4928296
2/9/1968,0.0000002316859735,276.79593,64.08873,82820.805,4.319451
2/10/1968,0.0000006369274388,268.72266,44.67005,83202.086,2.864117
2/11/1968,0.0000001467464017,272.24646,63.922333,83458.44,1.9209229
2/12/1968,0.00001932128725,270.9897,71.05617,83605.664,2.1666884
2/13/1968,0.0003532582195,281.15408,69.31992,83838.33,2.035586
2/14/1968,0.0000000002686054712,266.2877,67.58367,83714.58,1.8211377
2/15/1968,0.0000000002994230697,262.6031,65.84743,83477.12,1.7292464
2/16/1968,0,265.71512,55.209824,83032.805,1.6508757
2/17/1968,0.00000003772421309,267.34283,43.16781,82966.6,5.118657
2/18/1968,0.0001892931759,275.3926,74.3152,83448.375,5.7830725
2/19/1968,0.0001139480155,279.08075,74.082016,83875.4,5.1609383
2/20/1968,0.000001154810548,277.31796,73.84883,83929.99,5.075541
2/21/1968,0.000001972878408,275.9627,73.61565,83775.06,2.5312133
2/22/1968,0.000000008250844452,276.18994,73.38246,83785.94,1.7206964
2/23/1968,0.00000005029344408,277.02344,73.14928,83882.31,2.0633018
2/24/1968,0.0001455497841,279.9922,70.65271,84013.06,1.8685317
2/25/1968,0.00001053030337,274.87952,68.156136,83364.766,0.9786818
2/26/1968,0.0001005300073,274.7652,65.65957,83188.77,5.4525313
2/27/1968,0.00000001862790455,274.38513,63.163002,83635.37,6.768285
2/28/1968,0.0000001551070881,274.8485,60.66643,83422.65,5.449475
3/1/1968,0.00000000449633486,272.33585,58.169865,83320.125,5.370093
3/2/1968,0.0000000002068536037,273.6318,55.673294,83405.23,5.591734
3/3/1968,0,274.14557,48.23548,83499.27,4.514821
3/4/1968,0.0001118447617,277.59833,48.09695,83290.56,5.689253
3/5/1968,0.000012460986,277.32672,47.958424,82686.12,7.2967105
3/6/1968,0,272.1265,47.819893,82726.2,4.4285088
3/7/1968,0.000000001998720522,269.6213,47.681366,83288.125,2.425399
3/8/1968,0.000001677891419,269.58258,47.542835,83269.336,4.0988917
3/9/1968,0.000003185961759,271.3718,47.40431,83755.016,4.197466
3/10/1968,0.00001476361922,272.26883,47.265778,83958.86,2.7429755
3/11/1968,0.0000004714612487,272.0137,47.12725,83726.805,2.9536881
3/12/1968,0.0000009117386526,272.90805,46.98872,83782.22,3.8814452
3/13/1968,0.000005643579698,272.71378,46.850193,83727.664,3.7821178
3/14/1968,0.0000795083397,276.3828,46.711662,83525.37,6.860618
3/15/1968,0.0000006983752883,274.17538,46.573135,83543.4,7.829795
3/16/1968,0.0000004932618367,270.53134,46.434605,83291.34,9.131693
3/17/1968,0.00000001354096302,267.51013,46.296078,83476.95,10.306825
3/18/1968,0.0000003120646852,266.20926,46.157547,83511.35,8.336668
3/19/1968,0.00004563080074,266.03815,45.09988,83576.12,13.746938
3/20/1968,0.00000008746109614,267.1763,44.042213,83372.33,14.013202
3/21/1968,0.000001539037953,270.8852,47.07588,83004.06,13.80336
3/22/1968,0.00001484144013,276.72717,69.6392,83381.86,11.623665
3/23/1968,0.0001257719996,282.08875,61.9944,83858.93,7.880992
3/24/1968,0.0001855264418,274.59918,54.349598,83586.54,7.86051
3/25/1968,0.000001968578772,270.57697,46.7048,83302.445,9.890607
3/26/1968,0.000006276316071,270.05234,39.06,83289.55,8.141259
3/27/1968,0.00000004500170547,267.9035,31.415201,83051.28,7.428885
3/28/1968,0.00004558239743,273.3722,31.892328,83694.02,9.63703
3/29/1968,0.0003160962369,278.8838,32.369453,83940.88,6.1563425
3/30/1968,0.00003218021448,272.06802,32.84658,83196.17,5.8923206
3/31/1968,0.000000199818146,271.97955,33.323708,83029.41,8.274109
4/1/1968,0.000006445279723,279.6442,74.044174,83061.64,9.013644
4/2/1968,0.0001313772373,278.10513,59.286427,83507.57,5.347688
4/3/1968,0.000002380310207,276.0993,47.98411,83314.72,7.0103207
4/4/1968,0.00002036867045,285.16644,83.50623,83289.3,9.767193
4/5/1968,0.000001787037149,287.73685,86.557,83119.59,10.270198
4/6/1968,0.00007530691073,285.42203,75.10501,83062.4,14.298854
4/7/1968,0.00000009429240322,279.57336,63.65302,82990.85,13.725292
4/8/1968,0.0001018034091,283.2909,48.418526,83116.68,14.286298
4/9/1968,0.0000008058141816,274.75873,33.184032,83393.75,13.793556
4/10/1968,0.000004522009021,275.88004,61.00557,84000.17,7.523146
4/11/1968,0.000000153112893,275.78793,43.897537,83754.57,6.2095804
4/12/1968,0.0000005684976259,277.80716,48.567802,83793.84,9.992167
4/13/1968,0.000000005192569486,279.6065,54.34187,83615.37,11.834018
4/14/1968,0.000323386048,286.78427,86.19619,83871,7.0265226
4/15/1968,0.000005079201401,278.8888,47.96411,83533.33,5.9920125
4/16/1968,0.000000006522550944,275.17874,44.9827,83589.1,9.710148
4/17/1968,0.0000720370881,280.89975,72.056564,83833.2,5.037849
4/18/1968,0.00001270667235,286.22595,84.21724,83445.05,11.671033
4/19/1968,0.00003381096758,289.52936,87.03132,83626.78,5.393343
4/20/1968,0.0000008748310165,286.24817,87.48527,83874.29,4.004535
4/21/1968,0.0000001948877042,277.76382,79.471535,84410.46,4.2853217
4/22/1968,0.0000004968872531,282.80096,86.25124,84357.8,3.6032217
4/23/1968,0.000005364072422,287.75916,88.41515,83972.234,4.0185714
4/24/1968,0.00000950418962,289.54163,64.03399,83835.766,6.043837
4/25/1968,0.000003660996072,286.45908,39.068554,83723.35,4.822402
4/26/1968,0.000005276408501,284.26953,49.384125,83642.46,2.4057603
4/27/1968,0.0005402693059,286.65695,48.78798,83772.78,2.7890394
4/28/1968,0.00002090111593,287.16013,48.19183,83654.914,4.9486685
4/29/1968,0.000002932719326,282.68854,47.595684,83742.27,6.0026064
4/30/1968,0.000002866978775,283.34003,46.999535,83776.18,7.8658066
5/1/1968,0,281.92587,46.40339,83880.5,4.3236985
5/2/1968,0.00008679447637,283.89496,70.4568,83671.13,4.501426
5/3/1968,0.0003097556182,287.67273,69.813896,83555.484,6.669067
5/4/1968,0.0001285201724,285.9253,69.17099,83293.13,8.77954
5/5/1968,0.000348260277,287.70773,68.528076,83118.336,8.911415
5/6/1968,0.00006725529965,287.47217,67.88517,83249.87,10.148204
5/7/1968,0.0001804601488,287.49332,67.24226,83353.12,9.407049
5/8/1968,0.00001376304317,284.22147,66.59936,83305.08,9.703644
5/9/1968,0.000003922187261,284.66516,65.95645,83196.87,14.858729
5/10/1968,0.000150757769,285.71024,65.31354,83050.836,17.312376
5/11/1968,0.00001601325494,285.1504,64.67063,83083.09,16.304022
5/12/1968,0,285.70685,64.027725,83430.36,13.83352
5/13/1968,0.000000003247514702,287.56165,72.2671,83700.13,3.727788
5/14/1968,0.0000001472915869,292.18283,51.31838,83274.96,3.4848418
5/15/1968,0.00005392295498,293.14108,52.7886,82773.85,9.416769
5/16/1968,0.000001864323622,295.82407,54.258823,82854.82,16.69661
5/17/1968,0.000001127285486,294.46756,55.72905,83074.23,15.874751
5/18/1968,0.000002818034091,296.3794,57.199272,83133.55,13.717852
5/19/1968,0.00000539935445,294.23438,58.669495,83187.61,14.7092905
5/20/1968,0.000001988223858,288.5129,60.139717,83333.75,16.304678
5/21/1968,0.00007555458433,283.97397,61.609943,83375.9,17.40224
5/22/1968,0.0007792380056,281.78857,63.080166,83461.83,14.619633
5/23/1968,0.00000250230778,286.5913,64.55039,83509.27,9.989901
5/24/1968,0.0000008087217225,288.43182,66.020615,83351.5,7.7891536
5/25/1968,0.000001545465466,287.83987,67.49084,83296.05,11.686449
5/26/1968,0.00000009332204343,288.2683,68.96106,83288.28,16.589252
5/27/1968,0.0001384288335,289.66824,70.43128,83405.65,15.836677
5/28/1968,0,286.49597,71.901505,83388.86,16.236094
5/29/1968,0,285.4744,73.37173,83252.62,16.44094
5/30/1968,0.0001850309491,288.41263,74.84195,83709.93,11.622106
5/31/1968,0.0001726947812,292.58066,76.31218,83764.695,5.956586
6/1/1968,0,289.95203,77.7824,83394.27,9.101173
6/2/1968,0.000002405196483,291.39243,79.252625,83444.36,14.1880045
6/3/1968,0.0000000022071176,289.8183,80.72285,83441.83,12.904409
6/4/1968,0.0000243481154,290.63696,82.19307,83255.38,16.909258
6/5/1968,0.0001409948454,294.32144,77.03075,83604.67,11.237088
6/6/1968,0.000009137316738,289.52695,71.868416,83872.28,5.4117084
6/7/1968,0.0001328089711,288.71555,67.79484,83313.87,7.9608965
6/8/1968,0.00005388072532,293.94064,63.72126,83204.67,14.273158
6/9/1968,0.0000003594404632,293.74377,59.647682,83375.03,10.640316
6/10/1968,0.00002784986827,292.44162,55.574104,83467.13,9.641053
6/11/1968,0.00001861663804,294.21594,55.17825,83452.664,8.905761
6/12/1968,0.00001070044254,296.0321,54.782394,83196.22,8.856586
6/13/1968,0.00002592560486,297.64578,54.386543,82874.84,14.353742
6/14/1968,0.000001940414677,293.55862,53.99069,82980.13,16.863796
6/15/1968,0.0001662549475,287.93173,56.638718,83417.31,18.115414
6/16/1968,0.000009897251402,287.8131,62.874653,83673.08,16.307436
6/17/1968,0.0000009520061326,289.47705,63.423676,83741.12,15.770103
6/18/1968,0.00000007354211107,290.47726,60.81839,83443.49,17.736525
6/19/1968,0.0000002096549849,294.34485,62.12566,83298.47,15.431902
6/20/1968,0.000001142293058,294.97574,70.080826,83505.95,16.838556
6/21/1968,0.00000003721650899,296.2465,65.52507,83665.336,16.274492
6/22/1968,0.00007208847092,296.24643,60.96932,83404.89,13.386372
6/23/1968,0.00003437859777,296.37225,56.413563,83053.695,13.499188
6/24/1968,0.000007870048648,297.6377,51.85781,83032.445,12.725317
6/25/1968,0.0000001680811863,289.6192,47.302055,83058.32,11.317046
6/26/1968,0.00000002106527042,288.68564,52.84028,83085.5,12.012141
6/27/1968,0.00004724137034,290.48376,84.46573,83226.8,9.427679
6/28/1968,0.00002180192678,291.05878,89.81488,83145.83,11.365705
6/29/1968,0.0001131245444,294.301,86.378685,83243.805,13.245254
6/30/1968,0.00002234322346,297.6431,80.56144,83317.805,6.435291
7/1/1968,0.000005171985322,298.0678,78.36312,83229.73,9.160939
7/2/1968,0.00000007506200461,297.78925,84.546844,83343.33,15.864609
7/3/1968,0.0000150371734,298.5504,86.19683,83647.234,8.499925
7/4/1968,0.00002043898348,299.22586,85.22056,83300.75,7.097405
7/5/1968,0.00003065760029,300.12622,84.24429,83094.75,7.313223
7/6/1968,0.00006085856876,299.40045,83.26802,83462.91,8.784151
7/7/1968,0.00001647798672,299.0095,82.29175,83295.63,8.142587
7/8/1968,0.0000001911686809,298.8475,45.907997,83422.4,7.431874
7/9/1968,0.00003886308696,297.50278,48.96734,83590.44,8.703445
7/10/1968,0.0000107863998,294.3977,52.02668,83582.44,9.680091
7/11/1968,0.00001127250198,292.026,55.08602,83345.97,8.743905
7/12/1968,0.00000001679755712,291.60065,58.145363,82978.18,9.7307205
7/13/1968,0.0000001221497854,293.40567,68.831116,83206.64,8.70092
7/14/1968,0.0000016631883,296.17038,70.123215,83534.17,7.9987154
7/15/1968,0.0001196565208,296.09262,88.19929,83307,12.1077795
7/16/1968,0.00004858587999,297.7207,83.48353,83209.234,10.227117
7/17/1968,0.000002472528422,300.15982,78.76777,83149.27,8.739048
7/18/1968,0.00002068771391,297.19803,74.05202,83199.945,5.9985747
7/19/1968,0.00008028489538,293.04385,69.33626,82948,5.8322535
7/20/1968,0.0000131331044,293.43494,64.6205,83176.64,7.373624
7/21/1968,0.00002644069173,298.43228,74.24703,83032.805,8.76101
7/22/1968,0.000002118783186,301.86404,76.9937,83115.98,10.111862
7/23/1968,0.00007734880637,299.81723,79.74037,83179.914,9.917239
7/24/1968,0.0001312463428,297.3861,82.487045,83270.16,12.850162
7/25/1968,0.00003337602175,296.2239,85.23371,83167.4,14.252641
7/26/1968,0.00001093922583,296.67484,87.98038,82968.62,15.178091
7/27/1968,0.00006574756117,295.55862,90.72705,83132.68,16.058573
7/28/1968,0.00004219905168,297.1986,87.63275,83315.81,16.716219
7/29/1968,0.00004639306644,298.0984,84.53845,83222.93,12.207133
7/30/1968,0.00007588247536,298.78333,81.44415,83180.12,10.405854
7/31/1968,0.00003849171117,298.24112,78.34985,83326.945,8.328309
8/1/1968,0.00001091769718,299.82233,75.25555,83319.87,9.206669
8/2/1968,0.00002827632306,300.31143,72.16125,83126.05,12.028873
8/3/1968,0.000008334252925,298.09088,69.06695,83236.66,10.629167
8/4/1968,0.000001868745812,297.52258,65.97265,83287.91,9.111834
8/5/1968,0.0000000004879860405,296.65237,75.171844,83308.99,8.881612
8/6/1968,0.000002383626907,297.87924,82.18208,83493.28,7.840261
8/7/1968,0.0000002513575339,298.26715,77.65718,83477.71,6.844503
8/8/1968,0.000008601246918,299.34567,73.2078,83229.98,7.115191
8/9/1968,0.0002111385402,297.67285,86.149796,83035.914,6.707954
8/10/1968,0.00002156921255,301.007,79.71888,83153.72,11.967353
8/11/1968,0.0000827870681,298.75967,73.28797,83346.42,16.717299
8/12/1968,0.0000007832240385,300.901,66.857056,83489.51,10.287486
8/13/1968,0.00000003027050255,296.00317,60.426144,83274.54,8.279109
8/14/1968,0.000003459663503,302.27078,58.778824,83117.984,12.030499
8/15/1968,0.000006493343335,302.27435,57.131504,83120.14,10.426189
8/16/1968,0.00001110430912,301.67328,55.48418,83172.05,10.288783
8/17/1968,0,299.60156,53.83686,83113.07,9.512628
8/18/1968,0.0000001021669647,295.3675,52.18954,83135.74,9.207828
8/19/1968,0.000004496093425,291.37524,65.487045,83276.97,7.4579988
8/20/1968,0.00001444814552,294.52582,58.870415,83164.82,6.299219
8/21/1968,0.0000000006780799811,295.48285,52.25378,83438.9,6.056656
8/22/1968,0.0000000005883359355,291.91125,45.63715,83507.57,8.682213
8/23/1968,0.0000001656808593,294.03668,46.718307,83429.695,8.615452
8/24/1968,0.000002005570195,297.1372,57.842022,83599.055,11.125011
8/25/1968,0.0002574300452,292.3809,68.96574,83742.65,10.354686
8/26/1968,0.0001885613747,289.6355,80.08945,83507.14,7.198639
8/27/1968,0.0000788182515,288.6098,86.092255,83291.73,8.048654
8/28/1968,0.000007120426289,289.67136,90.50605,83531.18,5.8586
8/29/1968,0.000006514781489,293.14093,74.16564,83719.49,5.1837916
8/30/1968,0.00000002348538253,295.3668,54.891365,83721.73,6.8312836
8/31/1968,0.0000002606286102,296.35126,53.653603,83506.58,8.831375
9/1/1968,0.00004841115879,297.10834,61.03246,83531.18,13.638375
9/2/1968,0.00001352338495,298.73895,68.411316,83586.49,11.744262
9/3/1968,0.000001738514811,294.34573,75.79017,83636.32,7.939811
9/4/1968,0.0002863782865,292.95322,88.0423,83703.164,8.115635
9/5/1968,0.000002139688377,294.59155,97.46418,83619.7,8.084162
9/6/1968,0.000008401076229,295.12717,82.67675,83493,7.6146126
9/7/1968,0,288.82828,67.88932,83407.625,7.0006227
9/8/1968,0,290.949,53.10189,83401.04,7.9247217
9/9/1968,0.0000003882590249,292.56613,54.644794,83615.28,10.411609
9/10/1968,0.0001731744414,295.40875,58.46072,83803.06,6.1157107
9/11/1968,0.0001681654539,294.39914,62.276646,83393.78,6.9677753
9/12/1968,0.000000000515559595,293.00836,66.09257,83604.49,7.665983
9/13/1968,0.000004549086498,295.71295,69.90849,83198.24,9.101309
9/14/1968,0.00000008750698299,293.8823,73.72442,83702.03,8.506475
9/15/1968,0.0001582458208,293.50537,77.540344,83735.97,5.9960914
9/16/1968,0.0001389034878,295.70483,91.40572,83878.19,7.111916
9/17/1968,0.00006229049177,297.99005,83.41565,83523.125,8.174569
9/18/1968,0.00005586963744,294.74475,75.42558,83576.58,8.800674
9/19/1968,0.000002308857347,291.6992,65.00313,83793.84,5.1368876
9/20/1968,0.00003753648707,295.1222,91.2366,83779.26,5.4712143
9/21/1968,0.0001076673361,296.45337,90.9723,83985.95,5.9630346
9/22/1968,0.0001056056062,296.85648,75.426544,84015.9,4.4726715
9/23/1968,0.0001590385073,292.37067,59.880783,83961.44,4.317786
9/24/1968,0,282.8138,44.335026,84054.81,5.1672673
9/25/1968,0.00000005474234399,285.87354,47.12984,84009.04,6.4208517
9/26/1968,0.000007926078069,289.198,59.77722,83983.195,6.6079984
9/27/1968,0.00004442631325,288.5687,81.55604,84028.8,4.7799964
9/28/1968,0.00000001026449592,284.09637,56.06231,83714.36,5.296313
9/29/1968,0.0000003154086698,284.20898,64.780075,83751.336,8.516109
9/30/1968,0.0000002694384875,286.6696,69.65766,83525.51,6.7279778
10/1/1968,0.00000333130356,288.499,67.396545,83351.625,10.227129
10/2/1968,0.000000001965310359,291.35715,65.13543,83648.336,6.93981
10/3/1968,0.0000004565659424,291.58084,62.874317,83902.26,5.0531454
10/4/1968,0.000009438233974,287.49564,60.6132,84087.65,3.909276
10/5/1968,0.0000001529716656,284.62555,58.352085,83948.79,3.1354458
10/6/1968,0.000001046616148,283.03284,74.11745,83620.26,4.0090184
10/7/1968,0.0002943657455,284.5516,74.26983,84065.88,8.350073
10/8/1968,0.00006041891902,283.12485,74.4222,84509.68,8.827476
10/9/1968,0.0000000007289693293,284.84427,74.574585,84339.625,7.3798695
10/10/1968,0.0000008482826388,285.54523,66.34549,84206.97,5.9035497
10/11/1968,0,286.0476,55.614323,84323.32,4.9099164
10/12/1968,0,286.54782,60.6785,84277.08,3.504667
10/13/1968,0.0000000001525516241,287.14737,63.736164,83798.82,3.6605675
10/14/1968,0,287.79883,59.890865,83659.41,4.303395
10/15/1968,0,287.50278,54.64215,83957.95,7.1051955
10/16/1968,0,286.9609,59.735085,84189.33,7.495821
10/17/1968,0,289.91104,66.591805,84111.984,5.884845
10/18/1968,0.000000262587406,289.82648,81.458084,83778.92,11.117787
10/19/1968,0.000001143088184,291.34793,66.73409,83905.56,9.418496
10/20/1968,0,284.32297,52.010105,84032.73,8.930004
10/21/1968,0,285.11664,50.52653,84097.62,10.346377
10/22/1968,0.0000002485279254,284.4814,65.28177,84370.57,7.060366
10/23/1968,0.00000002061964288,285.41272,72.51922,83986.83,5.557596
10/24/1968,0.000002995230034,289.02393,71.55644,83795.305,7.3575907
10/25/1968,0.00005744730879,287.64807,70.593666,83628.586,9.091659
10/26/1968,0.00002148577914,281.00775,69.6309,84054.54,8.006924
10/27/1968,0.0000133111962,282.21832,68.66812,84304.62,7.515593
10/28/1968,0.0000003645249365,281.05032,67.705345,83862.16,6.5168757
10/29/1968,0.0001158631931,288.05237,61.52038,83876.94,6.591321
10/30/1968,0.00000002020432888,282.6593,55.33541,84041.305,6.4952607
10/31/1968,0.00002272455276,283.21375,60.15583,83885.5,6.0456033
11/1/1968,0.000174010027,292.68585,59.139023,83762.375,10.769915
11/2/1968,0.00001735932528,281.2019,58.12221,83858.87,11.224604
11/3/1968,0,280.53516,53.76855,83779.195,9.369824
11/4/1968,0.000004406107109,285.87372,76.46522,83661.21,11.930135
11/5/1968,0.0002313100122,287.06458,86.964516,84031.32,9.006703
11/6/1968,0.0001440624474,290.7485,77.265656,84093.79,10.328726
11/7/1968,0.000005690358648,285.60046,67.5668,84497.08,8.706589
11/8/1968,0.00000001414714657,278.5448,57.867943,84368.03,7.1738343
11/9/1968,0.0000008196574299,278.72357,60.300396,84043.77,6.0629764
11/10/1968,0.00000002157474199,283.50635,58.943886,83960.945,7.274612
11/11/1968,0.00001509734739,287.37778,57.58737,83977.234,9.424349
11/12/1968,0.00000000621871088,279.39584,56.23086,83585.87,11.409435
11/13/1968,0.00000006780187789,276.62735,54.87435,84004.44,12.826732
11/14/1968,0.00005980288552,279.88666,75.868675,84312.78,10.982967
11/15/1968,0.0004494730965,288.71222,66.9659,84342.4,9.910858
11/16/1968,0.0000004906150934,276.1398,58.063114,84128.6,14.46306
11/17/1968,0.0000240182726,273.83804,49.16033,83947.43,14.608757
11/18/1968,0.0004693631199,275.4096,58.745373,83764.22,12.60258
11/19/1968,0.000003222874739,275.31647,68.330414,83413.805,12.521549
11/20/1968,0.000000194111891,276.5352,77.91545,83856.195,6.2095084
11/21/1968,0.0000007509753459,276.36707,69.39247,83929.11,4.187925
11/22/1968,0.000007824232853,274.33844,60.86949,83506.95,7.8137527
11/23/1968,0.0004258836561,282.0853,62.80432,83274.34,13.302021
11/24/1968,0.0000301155651,281.0921,64.73915,83617.125,13.724668
11/25/1968,0.0000006371753898,273.4002,66.67398,83755.12,11.453992
11/26/1968,0.00000461522086,276.89642,60.86423,83577.64,10.122623
11/27/1968,0.00000001149424556,274.03183,51.9705,83798.734,10.373733
11/28/1968,0.0000005144204351,277.18674,46.986645,83794.51,9.31629
11/29/1968,0.0003263639519,281.8209,47.65481,83448.01,6.83151
11/30/1968,0.0001035906971,277.77362,48.322975,83596.94,7.752909
12/1/1968,0.00000731891032,276.87988,48.991142,83714.08,6.0637727
12/2/1968,0.0000004450053552,275.8547,49.659306,83152.12,9.690652
12/3/1968,0.000001413633527,274.27637,50.327473,83001.91,9.545401
12/4/1968,0.0001806276705,287.29086,59.328545,83366.21,7.109037
12/5/1968,0.00001338573657,277.27362,68.32961,82940.32,6.291408
12/6/1968,0.000007961601113,273.99554,50.669243,83280.61,7.2585716
12/7/1968,0.0000001218225805,274.58093,56.68458,83359.26,8.14739
12/8/1968,0.0000000489684524,273.27414,62.69992,83899.305,8.366946
12/9/1968,0.00000008267264207,275.05212,66.02655,83822.55,6.1037617
12/10/1968,0.0000004420683126,273.45096,74.194496,83918.88,4.9504952
12/11/1968,0.00000986982468,283.52954,76.5875,83937.98,3.9182668
12/12/1968,0.0002917968086,288.06598,93.02613,83742.79,4.6333346
12/13/1968,0.000000644057593,286.124,71.16603,83491.125,4.28321
12/14/1968,0.0000002688285292,277.66074,49.30593,83570.695,5.2938113
12/15/1968,0.00000005010517867,272.2003,47.498447,83315.09,4.2406607
12/16/1968,0.000005347015303,272.63712,71.60246,83281.58,3.5066488
12/17/1968,0.0001092203383,282.00702,89.43918,83131.22,4.194701
12/18/1968,0.000008548498045,287.14578,96.22448,83167.74,6.7998586
12/19/1968,0.00003590576307,284.35364,87.136635,83074.49,6.7915816
12/20/1968,0.00009862794104,277.74088,85.44688,83570.83,6.651031
12/21/1968,0.00002086539098,280.78854,96.425964,83470.59,5.8779144
12/22/1968,0.000002999715207,277.8742,87.06128,83816.74,3.737191
12/23/1968,0.0003941508767,284.12894,83.14884,83560.266,4.684007
12/24/1968,0.000002361366342,276.02744,70.541534,84118.625,3.3662696
12/25/1968,0.0002619615407,282.368,92.94536,84394.8,4.9216824
12/26/1968,0.00002635244346,281.43555,81.685974,83936.92,2.6575775
12/27/1968,0.000000001459872556,269.31958,70.42659,83408.7,1.7934278
12/28/1968,0.0000001888672898,264.30374,59.167202,83296.4,2.8998346
12/29/1968,0.000005725545179,270.5752,63.92118,83670.914,6.57063
12/30/1968,0.000002838582532,263.71936,68.675156,83418.17,4.5679984
12/31/1968,0.000006517676411,263.7702,73.42913,82746.62,6.3201523
1/1/1969,0.0000007833983773,262.7816,78.183105,83414.5,4.6052113
1/2/1969,0.00000222134895,265.49826,82.93709,83603.08,3.1909342
1/3/1969,0.00002446076905,269.29022,87.69106,83533.12,3.9069188
1/4/1969,0.000002426433866,275.47998,82.13118,84189.836,3.4401188
1/5/1969,0.000007707203622,273.49585,76.57129,84553.4,2.1275752
1/6/1969,0.0000006312965866,273.46582,71.0114,84033.24,1.3289777
1/7/1969,0.000001811369884,270.41678,65.451515,83687.79,2.4623535
1/8/1969,0.0000001826594058,268.20203,59.89163,83888.81,2.2900934
1/9/1969,0.00007754277613,268.19955,62.516518,83831.58,1.3976196
1/10/1969,0.00001227432949,267.6389,63.228657,83874.33,1.8982613
1/11/1969,0.0000005417112448,266.31238,65.175644,83644.1,1.7722178
1/12/1969,0.0000001143598496,267.81927,53.78773,83594.625,1.8602164
1/13/1969,0.000006058757208,268.53735,64.686874,83870.78,3.2510004
1/14/1969,0.0003366698511,277.49042,67.66885,83805.37,3.423687
1/15/1969,0.000006592040336,269.11618,70.65083,83485.164,2.802983
1/16/1969,0.0000006090971851,261.1996,73.63281,83718.99,2.9631255
1/17/1969,0.00002218980808,275.07803,91.52949,83269.13,2.4538164
1/18/1969,0.000002837403372,276.2351,89.08223,83014.33,3.1056976
1/19/1969,0.0002894756908,282.80194,86.634964,83271.12,4.571457
1/20/1969,0.0003749605967,283.85364,84.1877,83320.086,5.72008
1/21/1969,0.0000002399399932,270.9202,81.74044,83333.02,6.2914486
1/22/1969,0.000000005595051977,267.6097,93.77429,83468.47,5.5592165
1/23/1969,0.0000000008373305382,270.29877,85.22096,83596.59,3.9849436
1/24/1969,0.00000001124189719,271.46658,58.443287,83390.85,2.636123
1/25/1969,0.0000000124707098,272.68298,75.56918,83469.27,1.8420233
1/26/1969,0,275.41663,73.529366,83652.88,2.213488
1/27/1969,0.000002795075034,276.10654,66.020676,83800.29,4.6149597
1/28/1969,0.00000005832589167,273.2493,75.53699,83407,5.86493
1/29/1969,0.000001349395802,277.7097,91.302925,84006,5.146725
1/30/1969,0.0000008786724948,273.7471,77.64121,84616.12,3.9093137
1/31/1969,0.0002546370961,277.98022,73.67671,84235.54,2.3795555
2/1/1969,0.000000874875127,274.99738,69.71221,84109.54,1.7860485
2/2/1969,0.00000006362792249,272.67896,65.74771,84006.164,2.9892387
2/3/1969,0.00002278929242,276.39044,61.783207,84102.8,3.2995365
2/4/1969,0.00000002223488949,272.22696,57.818707,84111.234,2.2356439
2/5/1969,0.0000000003530599146,266.01086,53.854206,83745.32,2.6132948
2/6/1969,0.00001311397409,268.63577,54.756332,83896.72,5.144976
2/7/1969,0.000005859375051,272.47488,55.65846,83658.62,5.6598372
